"Item","Part Number","Description","Qty.","Remark"
"52","92051329","Hose Assembly","1",""
"53","92048940","Hose Assembly","1","BA28RT 
BA24RT"
"","92102307","Hose Assembly","1","BA28BRT 
BA24BRT"
"54","92100119","Hose Assembly","1","BA28RT 
BA28BRT"
"","92100122","Hose Assembly","1","BA24RT 
BA24BRT"
"55","92051357","Hose Assembly","1",""
"56","92051335","Tube","1",""
"57","92051350","Hose Assembly","1",""
"58","92051362","Tube","1",""
"59","00001727","Fitting, Straight","1",""
"60","00001509","Fitting, Straight","1",""
"61","00006447","Fitting, 90°","1",""
"62","92051323","Hose Assembly","1",""
"63","00001837","Fitting, 90°","1",""
"64","00001728","Fitting, Straight","1",""
"65","92051327","Hose Assembly","1",""
"66","92051326","Hose Assembly","1",""
"67","00001318","Fitting, Straight","2",""
"68","92051325","Hose Assembly","1",""
"69","00001833","Fitting，90°","1",""
"70","00004946","Fitting，90°","1",""
"71","92051324","Hose Assembly","1",""
"72","00001842","Fitting, 90°","1",""
"73","00001747","Fitting, Straight","1",""
"74","00001115","Plug","2",""
"75","00006505","Test Adapter","1",""
