"Item","Part Number","Description","Qty.","Remark"
"1","09630040","Decal, Label-BT30ERT","1","BT30ERT"
"","09630041","Decal, Label-BT28ERT","1","BT28ERT"
"","09630043","Decal, Label-BT26ERT","1","BT26ERT"
"","09630044","Decal, Label-BT24ERT","1","BT24ERT"
"","09630055","Decal, Label-BT30SERT","1","BT30SERT"
"","09630057","Decal, Label-BT28SERT","1","BT28SERT"
"","09630042","Decal, Label-BT26SERT","1","BT26SERT"
"","09630080","Decal, Label-BT28BERT","1","BT28BERT"
"","09630078","Decal, Label-BT26BERT","1","BT26BERT"
"","09630076","Decal, Label-BT24BERT","1","BT24BERT"
"2","09320014","Decal, Instructions-Lift point","6",""
"3","09310366","Decal, Instructions-Tie down point","4",""
"4","09410117","Decal, Symbols-Crushing hazard","2",""
"5","09310251","Decal, Instructions-Black arrow forward","1",""
"6","09310527","Decal, Notice-Check the hydraulic oil level","1",""
"7","09610024","Decal, Label-BT30ERT","2","BT30ERT"
"","09610025","Decal, Label-BT28ERT","2","BT28ERT"
"","09610027","Decal, Label-BT26ERT","2","BT26ERT"
"","09610028","Decal, Label-BT24ERT","2","BT24ERT"
"","09610046","Decal, Label-BT30SERT","2","BT30SERT"
"","09610048","Decal, Label-BT28SERT","2","BT28SERT"
"","09610026","Decal, Label-BT26SERT","2","BT26SERT"
"","09610072","Decal, Label-BT28BERT","2","BT28BERT"
"","09610070","Decal, Label-BT26BERT","2","BT26BERT"
"","09610068","Decal, Label-BT24BERT","2","BT24BERT"
"8","09410279","Decal, Danger-It is forbidden to store 
anything in the cabin","1",""
"9","09910081","Decal, Label-30m","2","BT30ERT 
BT30SERT"
