"Item","Part Number","Description","Qty.","Remark"
"1","00001042","Screw  GB/T 70  M6 × 30","4",""
"2","00000620","Flat Washer  GB/T 97.1  6","12",""
"3","92100569","Pump Controller","1","Standard"
"","00013428","Pump Controller","1","Optional"
"4","00000639","MC2M Controller","1",""
"--","85000033","MC2M Controller (CANOPEN PVG Valve)","1","BT24ERT"
"--","85000034","MC2M Controller (CANOPEN PVG Valve)","1","BT26ERT"
"--","85000035","MC2M Controller (CANOPEN PVG Valve)","1","BT26SERT"
"--","85000036","MC2M Controller (CANOPEN PVG Valve)","1","BT28ERT"
"--","85000106","MC2M Controller (CANOPEN PVG Valve)","1","BT28SERT"
"--","85000037","MC2M Controller (CANOPEN PVG Valve)","1","BT30ERT"
"--","85000099","MC2M Controller (CANOPEN PVG Valve)","1","BT30SERT"
"--","85000044","MC2M Controller (J1939 PVG Valve)","1","BT24ERT"
"--","85000045","MC2M Controller (J1939 PVG Valve)","1","BT26ERT"
"--","85000046","MC2M Controller (J1939 PVG Valve)","1","BT26SERT"
"--","85000047","MC2M Controller (J1939 PVG Valve)","1","BT28ERT"
"--","85000107","MC2M Controller (J1939 PVG Valve)","1","BT28SERT"
"--","85000048","MC2M Controller (J1939 PVG Valve)","1","BT30ERT"
"--","85000101","MC2M Controller (J1939 PVG Valve)","1","BT30SERT"
"5","00002064","Screw  GB/T 70  M4 × 20","4",""
"6","00000605","Flat Washer  GB/T 97.1  5","4",""
"7","00007231","Insulation Gasket","8",""
"8","92100586","Plate","1",""
"9","00000745","Bolt  GB/T 5783  M6 × 12","8",""
