"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1140101477","Tube to swivel","2",""
"2","1140207362","Non return joint","2",""
"3","1010601138","High pressure filter","4",""
"4","1040301515","Washer 8-200HV","4","GB/T97.1-2002"
"5","1040301510","Washer 8","4","GB/T93-1987"
"6","1040004517","Screw M8×16-8.8","4","GB/T5783-2000"
