"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1022270089","connector","1",""
"2","1020700540","Terminal resistance","1",""
"3","1021404019","Boom leveling angle sensor","1",""
"4","1029906298","Boom length limit switch 1","1",""
"5","1029906298","Boom length limit switch 2","1",""
"6","1020706505","connector","1",""
