"NO.","Material No.","Item and Spec","Qty","Remark"
"1","00773201100400000","Right hood assembly","1",""
"2","00773201100200000","Left hood assembly","1",""
"3","1109800044","Tongue lock","2",""
"4","1040002555","Bolt M6×16-A2-70","24","GB/T5783-2000"
"5","1040300771","Washer 6-200HV","24","GB/T97.1-2002"
"6","1159901036","Spring hinge","4",""
"7","00773201100001010","Hinge adjustable gasket","12",""
"8","1110100355","Gas spring","4",""
