"Item","Part No.","Description","Qty."
"27","00001282","Straight fitting","3"
"28","00001769","Straight fitting","4"
"29","00002072","Straight fitting","3"
"30","00001775","Straight fitting","4"
"31","00002071","Straight fitting","5"
"32","00001780","Straight fitting","1"
"33","00001776","Straight fitting","1"
"34","00002069","Straight fitting","2"
"35","00001790","Straight fitting","2"
"36","00003734","Straight fitting","1"
"37","00004023","Elbow","1"
"38","00001842","Elbow","2"
"39","00001837","Elbow","1"
"40","00001832","Elbow","5"
"41","00001835","Elbow","5"
"42","00001841","Elbow","4"
"43","00001237","Tee fitting","6"
"44","00001240","Tee fitting","2"
"45","00009885","Tee fitting","1"
"46","00001074","Plug  VSTI16×1.5ED","2"
"47","00001073","Plug  VSTI14×1.5ED","2"
