"Item","Part No.","Description","Qty."
"1","10003925","Pin","4"
"2","00000891","Circlips  GB/T 893.1-52","4"
"3","00006963","Bearing  GB/T 276-1994 - 6205-2RS","8"
"4","10003924","Roller","4"
"5","10003930","Spacer sleeve","4"
"6","10003931","Washer","4"
"7","10019069","Frame weldment","1"
"8","00000997","Washer  GB/T 97.1  16","4"
"9","00001257","Nut  GB/T 6182  M16","4"
"10","00000993","Bolt  GB/T 5783  M8×25","4"
"11","00002000","Washer  GB/T 96.1  8","8"
"12","00000875","Bolt  GB/T 5783  M8×20","4"
"13","00000609","Washer  GB/T 93  8","4"
"14","00001163","Nut  GB/T 6182  M8","4"
"15","00000608","Washer  GB/T 97.1  8","4"
"16","10006299","Engine tray (Kubota EU stage  Ⅴ  engine)","1"
"","10003848","Engine tray (Kubota EU stage  ⅢB engine)","1"
"","10021792","Engine tray (YANMAR EU stage  Ⅴ  engine)","1"
"17","10003933","Towline","1"
