"NO.","Material No.","Item and Spec","Units","Remark"
"1","1054400310","Composite bush 38×44×30","2",""
"2","00775602801210000","Guide  support","1",""
"3","00775602801201020","Spring support","1",""
"4","00775602801201030","Spring","1",""
"5","1054400308","Composite bush 25×30×35","1",""
"6","00775702801401010","Guide  rod (ZS1414 系列)","1",""
"","00775602801201010","Guide  rod (ZS1212/ZS1012 系列)","1",""
