"Item","Part No.","Description","Qty."
"1","10026104","Hydraulic tray weldment","1"
"2","10025974","Engine tray weldment","1"
"3","00001249","Nut  GB/T 6182  M12","12"
"4","00002601","Washer  GB/T 96.1  12","24"
"5","00001055","Bolt  GB/T 5783  M12×40","12"
