"Item","Part No.","Description","Qty."
"24","09640015","Decal, Cosmetic-JCPT1218RT (JCPT1218RT)","2"
"","09640016","Decal, Cosmetic-JCPT1418RT (JCPT1418RT)","2"
"25","09410005","Decal, Danger-Do not alter or disable limit switch","1"
"26","09310006","Decal, Notice-Main power switch operation","1"
"27","09410001","Decal, Danger-Explosion/burn hazard","1"
"28","09410038","Decal, Warning-Change battery","1"
"29","09420011","Decal, Caution-High temperature","1"
"30","09910005","Decal, Label-Cosmetic","1"
"31","09310054","Decal, Instructions-Hydraulic","1"
"32","09310053","Decal, Instructions-Lowest oil level","1"
"33","09310052","Decal, Instructions-Highest oil level","1"
