"Item","Part Number","Description","Qty.","Remark"
"30","50010874","Hose Assembly, Tube","1",""
"31","50011197","Hose Assembly","1",""
"32","50011198","Hose Assembly","1",""
"33","92048866","Fitting, Straight, Customize","2",""
"34","00001501","Fitting, Straight","10",""
"35","92102145","Hose Assembly","2",""
"36","00001239","Fitting, Tee","2",""
"37","50004609","Hose Assembly","2",""
"38","50011212","Hose Assembly","2",""
"39","00002137","Fitting, Straight, Bulkhead","6",""
"40","50011218","Hose Assembly","2",""
"41","50011101","Hose Assembly, Tube","1",""
"42","50011102","Hose Assembly, Tube","1",""
"43","50011257","Hose Assembly","1","BA44RT"
"","50011797","Hose Assembly","1","BA41RT"
"44","50011258","Hose Assembly","1","BA44RT"
"","50011798","Hose Assembly","1","BA41RT"
"45","00001834","Fitting, 90°","2",""
"46","50012013","Hose Assembly","1",""
