"Item","Part No.","Description","Qty."
"1","","Jib assembly (refer to 403.1)","1"
"2","00005022","8822-3025  Bearing","8"
"3","","Platform assembly (refer to 404.1)","1"
"4","00000830","Screw  GB/T 70.3  M6×16","24"
"5","00000783","Circlips  JB/ZQ 4342-30","4"
"6","10006259","Pin fixing plate","7"
"7","10006261","Pin","2"
"8","10006271","Pin","1"
