"No.","Material No.","Item and Spec","Qty","Note"
"1","1040100148","Screw M8×45-8.8","4","GB/T5783"
"2","1040301510","Washer 8","4","GB/T93"
"3","1040301515","Washer","4","GB/T97.1"
"4","1010306020","Balance valve","1",""
"5","1140114839","High 
pressure 
articulating 
connector","2",""
