"Item","Part No.","Description","Qty."
"1","10002491","Frame weldment","1"
"2","","Right rear wheel assembly (refer to 105.1)","1"
"3","00000438","8813-38.1×44.45×31.75  Bearing","4"
"4","10002533","Washer","4"
"5","","Left rear wheel assembly (refer to 104.1)","1"
"6","00000220","8902-10080  Pin","2"
"7","00000615","Washer  GB/T 97.1  10","2"
"8","00000679","Washer  GB/T 93  10","2"
"9","00000683","Bolt  GB/T 5783  M10×30","2"
"10","00003612","895-38.1×360  Pin","2"
