"Item","Part Number","Description","Qty.","Remark"
"18","00008115","PVG-1939 Power Harness","1","Standard"
"","00011217","PVG Valve Harness","1","Optional"
"19","00009610","Main Boom Harness","1","BA16CRT2"
"","00009739","Main Boom Harness","1","BA18CRT2"
"","00009734","Main Boom Harness","1","BA20CRT2"
"","00010268","Main Boom Harness","1","BA22CRT2"
"20","00010265","Jib Harness","1",""
"21","00011787","Platform Harness","1",""
"--","00011895","Load Sensor Harness","1",""
"22","00011786","Platform Control Box Harness","1",""
